product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,payment_sequential,payment_installments,payment_value,review_score
500.0,20.0,20.0,30.0,129.9,14.66,1.0,10.0,138.35,5.0
400.0,23.0,3.0,23.0,105.0,15.05,1.0,2.0,107.02,4.0
13900.0,45.0,15.0,24.0,79.99,13.9,1.0,1.0,36.35,4.0
550.0,40.0,4.0,30.0,12.25,14.1,1.0,1.0,62.95,1.0
133.0,35.0,11.0,32.0,47.64,22.26,1.0,1.0,40.85,5.0
600.0,22.0,22.0,22.0,340.0,5.47,1.0,1.0,17.68,4.0
850.0,25.0,5.0,20.0,340.0,5.47,1.0,1.0,106.97,5.0
200.0,16.0,2.0,11.0,340.0,5.47,1.0,1.0,221.79,1.0
500.0,29.0,12.0,23.0,340.0,5.47,1.0,1.0,259.15,4.0
100.0,24.0,2.0,17.0,18.9,17.31,3.0,1.0,20.0,5.0
600.0,45.0,7.0,30.0,45.49,8.65,1.0,1.0,132.82,5.0
3188.0,35.0,22.0,32.0,79.0,14.3,1.0,1.0,308.95,5.0
500.0,20.0,20.0,20.0,50.9,11.75,1.0,1.0,49.34,5.0
8850.0,61.0,15.0,58.0,569.0,92.43,1.0,1.0,78.73,1.0
6700.0,57.0,10.0,17.0,226.95,21.56,1.0,10.0,1645.82,4.0
7900.0,44.0,21.0,38.0,299.95,119.99,1.0,2.0,46.85,5.0
990.0,29.0,19.0,25.0,299.95,119.99,1.0,2.0,158.58,5.0
550.0,16.0,21.0,18.0,528.0,15.83,1.0,1.0,135.6,4.0
6700.0,50.0,20.0,40.0,47.9,15.1,1.0,2.0,56.02,4.0
100.0,16.0,16.0,16.0,189.0,38.87,1.0,1.0,27.77,5.0
500.0,90.0,11.0,11.0,169.99,17.64,1.0,9.0,94.21,5.0
200.0,21.0,8.0,15.0,9.89,15.1,1.0,1.0,360.54,5.0
2200.0,40.0,8.0,35.0,159.8,9.93,1.0,4.0,125.42,5.0
125.0,19.0,4.0,11.0,125.0,36.19,1.0,10.0,207.7,5.0
775.0,19.0,26.0,17.0,49.9,14.52,1.0,1.0,107.89,5.0
273.0,23.0,14.0,16.0,18.99,7.39,1.0,2.0,127.05,5.0
250.0,16.0,20.0,11.0,49.9,16.11,1.0,1.0,208.66,1.0
2450.0,64.0,6.0,55.0,56.0,26.93,1.0,6.0,418.04,5.0
433.0,22.0,24.0,19.0,79.99,14.52,1.0,2.0,88.9,5.0
1200.0,42.0,25.0,15.0,79.99,14.52,1.0,1.0,31.48,5.0
200.0,18.0,9.0,14.0,79.99,14.52,1.0,4.0,97.08,5.0
900.0,40.0,17.0,18.0,79.99,14.52,1.0,1.0,84.69,4.0
200.0,26.0,3.0,11.0,150.88,18.94,1.0,4.0,54.23,5.0
250.0,18.0,4.0,12.0,158.99,34.87,5.0,1.0,6.64,1.0
300.0,20.0,10.0,11.0,84.9,9.24,1.0,1.0,67.23,4.0
300.0,28.0,25.0,25.0,47.49,19.32,1.0,1.0,54.22,4.0
5850.0,60.0,20.0,29.0,27.99,14.1,1.0,3.0,135.36,5.0
500.0,26.0,16.0,14.0,45.0,15.1,1.0,1.0,75.18,5.0
2200.0,40.0,15.0,30.0,89.0,13.64,1.0,3.0,83.06,4.0
100.0,16.0,8.0,11.0,39.9,11.74,1.0,3.0,323.74,5.0
450.0,16.0,16.0,16.0,459.0,67.67,1.0,2.0,32.76,2.0
350.0,21.0,11.0,13.0,56.1,19.58,1.0,8.0,319.81,5.0
300.0,16.0,4.0,21.0,119.9,20.08,1.0,3.0,177.38,5.0
119.0,18.0,12.0,14.0,59.0,22.12,1.0,1.0,199.08,5.0
8650.0,48.0,24.0,45.0,109.99,21.26,1.0,6.0,61.1,5.0
150.0,16.0,3.0,11.0,72.9,51.23,1.0,4.0,2048.12,5.0
543.0,30.0,12.0,16.0,35.0,15.1,1.0,1.0,38.29,5.0
5000.0,67.0,20.0,23.0,550.0,78.37,1.0,1.0,57.77,4.0
200.0,16.0,2.0,20.0,16.5,12.93,1.0,8.0,463.19,5.0
217.0,18.0,4.0,13.0,215.9,14.09,1.0,3.0,76.65,5.0
1100.0,42.0,25.0,15.0,22.5,25.85,2.0,1.0,50.0,5.0
900.0,20.0,20.0,20.0,22.5,25.85,1.0,1.0,383.03,1.0
150.0,16.0,5.0,11.0,22.5,25.85,1.0,2.0,172.62,1.0
600.0,47.0,8.0,13.0,22.5,25.85,1.0,1.0,35.18,4.0
150.0,20.0,3.0,18.0,59.9,15.63,1.0,2.0,103.46,5.0
11700.0,35.0,20.0,35.0,113.0,34.15,1.0,10.0,133.86,4.0
350.0,16.0,11.0,16.0,59.99,14.17,1.0,3.0,159.43,5.0
125.0,18.0,5.0,12.0,257.0,20.99,1.0,3.0,70.66,5.0
6325.0,37.0,41.0,37.0,39.99,18.23,1.0,2.0,123.79,5.0
1300.0,30.0,15.0,22.0,158.0,22.82,1.0,4.0,65.57,4.0
900.0,30.0,6.0,32.0,175.9,18.48,1.0,3.0,186.45,3.0
6600.0,30.0,30.0,30.0,175.9,18.48,1.0,3.0,58.06,3.0
600.0,19.0,14.0,15.0,25.0,11.85,1.0,1.0,121.39,1.0
100.0,16.0,7.0,11.0,129.9,18.79,1.0,4.0,47.04,5.0
215.0,21.0,7.0,15.0,84.99,35.91,1.0,10.0,151.14,5.0
1250.0,30.0,30.0,30.0,105.0,19.39,1.0,1.0,30.0,1.0
350.0,26.0,9.0,19.0,7.5,11.85,2.0,1.0,26.77,3.0
300.0,21.0,9.0,15.0,22.0,8.82,1.0,6.0,108.19,5.0
3000.0,30.0,13.0,25.0,55.0,13.05,1.0,4.0,204.06,4.0
300.0,27.0,5.0,16.0,89.9,23.18,1.0,8.0,422.61,5.0
400.0,29.0,36.0,15.0,133.0,21.42,1.0,4.0,117.85,1.0
1300.0,27.0,12.0,19.0,199.0,17.15,1.0,2.0,298.61,1.0
25950.0,39.0,95.0,42.0,124.85,37.78,1.0,1.0,34.94,5.0
350.0,16.0,2.0,11.0,15.9,42.38,1.0,1.0,78.22,4.0
100.0,19.0,4.0,11.0,85.5,18.48,1.0,4.0,100.34,1.0
397.0,16.0,19.0,14.0,34.76,10.96,1.0,1.0,37.23,5.0
183.0,17.0,8.0,16.0,29.0,7.78,1.0,8.0,87.64,5.0
850.0,43.0,8.0,19.0,29.5,14.1,1.0,1.0,371.32,5.0
200.0,23.0,3.0,16.0,159.9,36.48,1.0,1.0,425.89,4.0
800.0,24.0,17.0,17.0,98.89,26.77,1.0,1.0,90.73,5.0
3300.0,32.0,29.0,51.0,108.9,29.16,1.0,1.0,174.11,5.0
13250.0,90.0,80.0,11.0,38.9,16.11,1.0,4.0,105.22,4.0
250.0,18.0,18.0,16.0,888.9,13.48,1.0,5.0,51.56,5.0
166.0,18.0,6.0,16.0,64.99,14.62,3.0,1.0,9.17,4.0
550.0,17.0,26.0,17.0,59.99,9.34,1.0,3.0,71.14,5.0
400.0,95.0,6.0,47.0,25.9,16.11,3.0,1.0,7.02,5.0
183.0,16.0,10.0,14.0,25.9,16.11,1.0,6.0,252.19,4.0
1000.0,28.0,21.0,33.0,101.0,19.3,1.0,7.0,279.92,4.0
2200.0,42.0,25.0,15.0,101.0,19.3,1.0,1.0,115.45,1.0
900.0,16.0,10.0,16.0,159.99,57.79,1.0,1.0,96.8,5.0
1167.0,33.0,6.0,20.0,132.2,22.86,1.0,2.0,28.08,5.0
200.0,26.0,3.0,21.0,59.9,17.26,1.0,3.0,340.12,5.0
4600.0,43.0,15.0,39.0,159.9,19.42,1.0,10.0,273.0,2.0
250.0,16.0,5.0,20.0,39.0,16.11,1.0,10.0,157.35,2.0
100.0,17.0,5.0,18.0,137.9,38.81,1.0,4.0,130.57,4.0
2250.0,45.0,15.0,35.0,169.9,19.27,1.0,4.0,92.38,5.0
2900.0,16.0,12.0,37.0,14.0,15.1,1.0,3.0,187.94,5.0
1250.0,16.0,6.0,12.0,14.0,15.1,1.0,5.0,116.13,3.0
1000.0,18.0,9.0,16.0,130.0,19.82,1.0,10.0,100.66,5.0
250.0,19.0,6.0,16.0,166.99,33.62,1.0,3.0,357.08,3.0
1500.0,25.0,40.0,25.0,27.99,34.15,1.0,2.0,312.49,4.0
900.0,29.0,11.0,23.0,16.5,34.15,1.0,1.0,84.23,5.0
350.0,22.0,13.0,15.0,39.0,16.11,1.0,3.0,116.85,4.0
850.0,16.0,30.0,11.0,499.9,38.64,1.0,1.0,44.13,4.0
6850.0,50.0,20.0,40.0,174.9,31.97,1.0,6.0,134.57,3.0
2600.0,22.0,22.0,22.0,122.99,36.63,1.0,5.0,221.79,4.0
1000.0,16.0,5.0,16.0,19.9,11.85,1.0,1.0,111.67,5.0
1500.0,35.0,15.0,27.0,379.0,15.09,1.0,8.0,167.62,5.0
700.0,30.0,30.0,30.0,189.9,10.14,1.0,3.0,78.93,1.0
75.0,19.0,3.0,11.0,49.9,9.27,1.0,1.0,95.8,1.0
1200.0,69.0,11.0,11.0,58.0,7.87,1.0,10.0,120.49,5.0
650.0,33.0,13.0,13.0,89.9,23.39,1.0,1.0,49.34,3.0
175.0,19.0,14.0,16.0,169.9,18.76,1.0,8.0,209.11,5.0
17300.0,65.0,35.0,35.0,25.99,17.78,1.0,8.0,162.79,5.0
850.0,22.0,7.0,17.0,80.0,16.32,1.0,1.0,134.32,4.0
1600.0,50.0,20.0,40.0,119.9,13.74,1.0,4.0,120.53,5.0
200.0,20.0,8.0,16.0,49.0,14.1,1.0,1.0,65.78,5.0
6250.0,59.0,9.0,37.0,69.97,27.44,2.0,1.0,143.87,5.0
12500.0,35.0,30.0,30.0,47.49,23.28,1.0,1.0,76.74,5.0
8200.0,58.0,20.0,58.0,750.0,28.05,1.0,1.0,23.39,4.0
150.0,16.0,5.0,16.0,15.0,15.1,1.0,10.0,673.47,3.0
700.0,26.0,17.0,21.0,55.0,7.78,1.0,1.0,78.78,5.0
270.0,18.0,13.0,16.0,104.0,20.07,1.0,1.0,236.7,5.0
1700.0,34.0,9.0,33.0,32.64,16.6,1.0,3.0,105.37,1.0
200.0,29.0,7.0,16.0,84.9,13.17,1.0,5.0,132.95,5.0
5450.0,45.0,25.0,28.0,114.9,15.11,2.0,1.0,80.0,5.0
512.0,27.0,21.0,24.0,49.0,12.69,1.0,2.0,101.75,5.0
1400.0,45.0,15.0,20.0,48.0,8.5,1.0,1.0,33.77,3.0
1200.0,22.0,13.0,16.0,12.88,15.1,1.0,1.0,32.38,4.0
500.0,16.0,7.0,13.0,103.99,37.24,1.0,10.0,555.32,5.0
1200.0,30.0,30.0,16.0,49.99,17.6,1.0,8.0,263.03,1.0
1300.0,22.0,22.0,22.0,49.99,17.6,1.0,3.0,107.27,5.0
900.0,16.0,10.0,16.0,294.0,28.2,1.0,6.0,66.17,1.0
150.0,19.0,5.0,11.0,39.9,29.55,1.0,1.0,82.33,5.0
750.0,31.0,18.0,39.0,99.0,36.86,1.0,8.0,313.53,5.0
700.0,20.0,20.0,20.0,29.98,14.1,1.0,1.0,54.59,5.0
1100.0,27.0,24.0,27.0,159.9,38.67,1.0,3.0,383.72,5.0
200.0,22.0,15.0,22.0,39.99,11.85,1.0,1.0,115.5,5.0
1630.0,18.0,15.0,14.0,169.9,23.12,1.0,4.0,82.69,5.0
275.0,18.0,6.0,13.0,16.9,15.1,1.0,1.0,61.05,4.0
300.0,40.0,5.0,30.0,16.9,15.1,1.0,2.0,52.71,5.0
6200.0,40.0,11.0,15.0,119.9,17.09,1.0,3.0,193.66,5.0
1250.0,30.0,21.0,21.0,229.8,23.43,1.0,5.0,783.48,5.0
50.0,16.0,3.0,11.0,62.0,21.23,1.0,8.0,323.54,5.0
650.0,18.0,10.0,16.0,129.99,8.85,1.0,10.0,256.43,3.0
350.0,16.0,35.0,25.0,49.99,15.1,1.0,3.0,163.79,5.0
400.0,19.0,6.0,30.0,219.9,18.02,1.0,9.0,358.14,5.0
500.0,23.0,23.0,23.0,109.9,21.16,1.0,1.0,57.12,5.0
700.0,16.0,40.0,40.0,49.9,13.47,1.0,1.0,85.14,5.0
917.0,21.0,15.0,11.0,49.9,11.15,1.0,1.0,124.69,1.0
1250.0,26.0,31.0,26.0,84.9,13.61,1.0,4.0,41.07,5.0
1200.0,36.0,15.0,22.0,99.0,43.49,1.0,1.0,68.22,1.0
300.0,16.0,2.0,11.0,149.0,51.33,1.0,1.0,25.84,5.0
750.0,16.0,19.0,14.0,89.9,11.83,1.0,1.0,29.83,3.0
880.0,26.0,28.0,26.0,21.9,11.15,1.0,1.0,51.59,1.0
200.0,16.0,16.0,11.0,36.0,13.71,1.0,2.0,29.77,5.0
1800.0,28.0,8.0,15.0,33.0,13.72,1.0,6.0,61.01,5.0
150.0,16.0,16.0,11.0,40.0,0.82,1.0,4.0,156.63,5.0
800.0,30.0,25.0,30.0,79.99,18.13,1.0,3.0,96.88,1.0
1800.0,50.0,7.0,35.0,160.9,18.7,1.0,4.0,135.39,5.0
15225.0,57.0,18.0,52.0,98.0,16.13,1.0,6.0,331.68,1.0
350.0,35.0,35.0,25.0,529.89,11.9,1.0,4.0,377.63,1.0
1600.0,53.0,8.0,11.0,85.9,8.96,1.0,2.0,157.13,3.0
400.0,16.0,3.0,21.0,14.9,8.27,1.0,4.0,132.38,5.0
275.0,20.0,10.0,20.0,451.0,40.71,2.0,1.0,18.88,1.0
2500.0,16.0,19.0,16.0,199.0,26.67,1.0,1.0,68.22,5.0
17000.0,42.0,90.0,22.0,199.89,12.02,1.0,1.0,99.9,1.0
800.0,42.0,36.0,25.0,149.99,21.54,1.0,1.0,45.13,5.0
300.0,59.0,8.0,36.0,369.0,16.67,1.0,2.0,117.24,1.0
26400.0,78.0,78.0,27.0,49.99,8.72,1.0,3.0,90.88,5.0
1300.0,25.0,32.0,23.0,59.9,11.92,1.0,6.0,370.6,4.0
875.0,60.0,8.0,33.0,56.99,8.72,1.0,8.0,127.14,4.0
5950.0,40.0,20.0,40.0,21.99,7.39,1.0,1.0,118.42,5.0
200.0,25.0,10.0,20.0,29.0,25.63,1.0,1.0,43.09,5.0
350.0,17.0,4.0,12.0,19.5,15.1,1.0,1.0,45.86,5.0
600.0,16.0,25.0,13.0,87.0,12.74,1.0,3.0,122.43,5.0
200.0,16.0,11.0,11.0,95.0,19.36,1.0,1.0,30.0,5.0
6600.0,46.0,31.0,37.0,99.9,26.44,1.0,1.0,90.06,2.0
5600.0,37.0,25.0,36.0,119.9,18.09,1.0,6.0,374.68,5.0
1050.0,38.0,10.0,38.0,119.9,18.09,1.0,6.0,133.76,5.0
2750.0,25.0,16.0,18.0,82.49,13.24,1.0,2.0,21.28,5.0
1875.0,35.0,23.0,28.0,87.9,8.91,1.0,1.0,79.2,5.0
1050.0,30.0,5.0,20.0,239.0,42.43,1.0,1.0,265.35,4.0
400.0,28.0,5.0,18.0,150.0,12.55,1.0,1.0,54.78,5.0
600.0,30.0,20.0,20.0,29.9,17.78,1.0,1.0,609.66,3.0
300.0,16.0,7.0,11.0,189.9,35.13,1.0,3.0,111.25,1.0
888.0,38.0,23.0,29.0,44.9,15.1,1.0,2.0,65.67,4.0
600.0,16.0,10.0,16.0,149.9,17.2,1.0,5.0,56.92,5.0
350.0,18.0,13.0,13.0,39.9,15.1,1.0,1.0,88.94,4.0
13400.0,40.0,30.0,30.0,129.99,42.5,1.0,3.0,205.68,5.0
300.0,20.0,3.0,16.0,85.9,14.77,1.0,3.0,42.09,5.0
1000.0,23.0,23.0,23.0,610.0,65.01,1.0,8.0,114.04,4.0
5950.0,20.0,11.0,20.0,130.0,18.16,1.0,3.0,148.75,5.0
6525.0,65.0,11.0,65.0,88.0,15.73,1.0,1.0,77.57,5.0
150.0,16.0,5.0,17.0,148.9,17.69,1.0,2.0,96.8,1.0
2600.0,47.0,21.0,41.0,49.9,16.11,1.0,1.0,250.84,3.0
125.0,18.0,15.0,17.0,139.0,67.5,1.0,7.0,148.23,5.0
350.0,20.0,25.0,25.0,104.9,17.17,1.0,3.0,184.31,5.0
4755.0,43.0,40.0,31.0,35.0,14.1,1.0,6.0,156.22,5.0
300.0,19.0,7.0,12.0,139.0,14.55,1.0,1.0,60.73,5.0
200.0,16.0,2.0,11.0,22.99,8.72,1.0,3.0,310.18,5.0
300.0,29.0,7.0,16.0,40.52,16.11,1.0,1.0,11.22,4.0
2575.0,18.0,30.0,18.0,24.9,22.1,2.0,1.0,5.1,5.0
150.0,16.0,2.0,11.0,19.9,16.79,1.0,8.0,318.0,5.0
250.0,16.0,22.0,11.0,35.0,15.1,1.0,4.0,99.9,1.0
1650.0,60.0,7.0,14.0,59.0,15.17,1.0,1.0,47.62,5.0
100.0,16.0,16.0,16.0,23.5,7.43,1.0,4.0,316.85,5.0
185.0,19.0,19.0,17.0,129.9,39.42,1.0,1.0,104.73,5.0
300.0,17.0,4.0,12.0,59.9,15.17,1.0,1.0,106.9,5.0
200.0,38.0,18.0,27.0,50.2,3.1,1.0,1.0,69.44,5.0
5850.0,60.0,20.0,29.0,75.9,33.97,1.0,1.0,29.1,5.0
3900.0,90.0,20.0,25.0,55.0,16.15,1.0,1.0,179.22,5.0
1650.0,40.0,15.0,32.0,6.99,15.1,3.0,1.0,57.92,4.0
950.0,35.0,11.0,11.0,6.99,15.1,1.0,10.0,130.57,1.0
100.0,17.0,3.0,12.0,9.9,15.1,1.0,3.0,171.24,4.0
150.0,16.0,5.0,11.0,116.0,21.47,1.0,1.0,286.42,4.0
10050.0,50.0,30.0,40.0,67.9,34.28,1.0,1.0,79.24,4.0
300.0,16.0,2.0,11.0,24.0,7.94,1.0,5.0,119.45,4.0
895.0,10.0,15.0,14.0,649.99,19.31,1.0,1.0,126.02,5.0
262.0,28.0,15.0,20.0,503.34,48.92,1.0,3.0,566.68,5.0
5500.0,18.0,12.0,58.0,65.0,14.53,1.0,5.0,282.01,4.0
650.0,25.0,12.0,19.0,250.0,85.16,1.0,1.0,33.17,5.0
225.0,42.0,11.0,14.0,49.0,11.85,1.0,1.0,12.32,5.0
400.0,20.0,8.0,16.0,299.9,14.4,1.0,1.0,796.94,5.0
8900.0,43.0,13.0,39.0,90.0,20.12,1.0,8.0,259.46,5.0
700.0,18.0,20.0,18.0,309.99,26.33,1.0,1.0,148.2,5.0
1300.0,46.0,2.0,36.0,29.9,22.14,1.0,3.0,36.49,4.0
1600.0,30.0,30.0,30.0,198.0,16.27,1.0,4.0,201.04,5.0
1507.0,28.0,11.0,21.0,200.0,22.24,1.0,1.0,179.6,5.0
250.0,16.0,10.0,11.0,110.0,2.81,1.0,1.0,93.2,5.0
200.0,17.0,6.0,13.0,79.99,32.07,1.0,1.0,71.53,4.0
679.0,20.0,17.0,16.0,68.0,13.5,1.0,7.0,76.05,4.0
9000.0,53.0,51.0,18.0,69.0,15.23,1.0,1.0,80.13,3.0
1050.0,30.0,30.0,25.0,29.9,9.09,1.0,10.0,264.19,5.0
300.0,22.0,12.0,18.0,155.0,86.25,1.0,10.0,246.42,5.0
8200.0,40.0,35.0,35.0,105.0,38.99,1.0,1.0,118.28,4.0
250.0,29.0,37.0,21.0,118.0,26.91,1.0,2.0,21.77,5.0
600.0,18.0,25.0,18.0,59.9,8.27,1.0,1.0,47.71,1.0
300.0,18.0,18.0,18.0,99.9,11.9,1.0,1.0,320.53,4.0
450.0,22.0,15.0,15.0,109.99,11.97,1.0,1.0,61.75,5.0
1200.0,25.0,18.0,18.0,13.9,15.1,1.0,6.0,313.53,4.0
575.0,32.0,42.0,12.0,49.0,7.78,1.0,10.0,975.92,5.0
450.0,20.0,9.0,14.0,18.75,18.23,1.0,3.0,92.23,4.0
1068.0,26.0,16.0,27.0,18.75,18.23,1.0,3.0,241.82,5.0
400.0,30.0,10.0,16.0,559.0,127.41,1.0,1.0,99.43,5.0
3000.0,36.0,31.0,31.0,84.9,19.56,1.0,5.0,207.1,5.0
500.0,25.0,6.0,16.0,110.32,15.87,1.0,1.0,81.74,5.0
1200.0,45.0,15.0,35.0,85.9,11.62,1.0,3.0,98.56,5.0
4200.0,60.0,15.0,15.0,31.2,15.1,1.0,1.0,77.11,4.0
300.0,16.0,12.0,12.0,449.0,57.77,1.0,1.0,306.51,2.0
293.0,18.0,11.0,16.0,35.0,7.39,1.0,8.0,181.82,1.0
150.0,20.0,13.0,20.0,149.0,21.53,1.0,4.0,96.93,5.0
19950.0,43.0,43.0,43.0,183.99,18.0,1.0,2.0,116.36,5.0
1950.0,35.0,6.0,30.0,129.99,28.29,1.0,1.0,100.43,5.0
500.0,27.0,7.0,22.0,99.9,23.5,2.0,1.0,24.81,4.0
500.0,23.0,15.0,19.0,17.99,11.85,1.0,1.0,150.66,5.0
800.0,23.0,3.0,16.0,17.99,11.85,1.0,2.0,157.94,4.0
700.0,25.0,12.0,19.0,102.0,30.57,1.0,3.0,68.62,4.0
2850.0,30.0,32.0,28.0,72.0,16.95,1.0,3.0,31.75,4.0
150.0,21.0,7.0,14.0,74.9,16.95,1.0,1.0,55.0,3.0
155.0,18.0,14.0,21.0,24.95,18.81,1.0,2.0,94.12,5.0
2200.0,36.0,46.0,36.0,59.41,18.81,1.0,1.0,73.44,3.0
150.0,22.0,11.0,16.0,29.99,7.78,1.0,6.0,90.88,5.0
441.0,24.0,20.0,17.0,34.9,16.79,1.0,3.0,61.0,5.0
6000.0,28.0,22.0,16.0,210.0,21.96,1.0,10.0,527.72,5.0
1000.0,32.0,12.0,26.0,92.34,18.23,1.0,2.0,63.1,5.0
300.0,20.0,15.0,18.0,84.9,21.43,1.0,24.0,588.58,5.0
357.0,23.0,23.0,30.0,89.0,12.01,1.0,8.0,213.59,5.0
200.0,19.0,8.0,13.0,11.04,7.39,1.0,1.0,50.24,5.0
3675.0,28.0,33.0,25.0,16.9,11.74,1.0,10.0,144.54,3.0
450.0,23.0,8.0,15.0,160.0,64.34,1.0,1.0,95.02,5.0
1800.0,34.0,7.0,32.0,29.9,0.09,1.0,1.0,52.29,5.0
250.0,31.0,9.0,11.0,24.9,27.69,1.0,1.0,9.23,4.0
800.0,36.0,6.0,26.0,119.0,19.74,1.0,1.0,68.23,5.0
100.0,17.0,4.0,12.0,109.9,25.8,1.0,1.0,283.0,5.0
7900.0,40.0,40.0,30.0,99.75,37.61,1.0,4.0,86.24,5.0
3900.0,30.0,20.0,25.0,103.0,21.21,1.0,6.0,133.76,5.0
750.0,30.0,15.0,30.0,139.9,9.79,1.0,4.0,219.63,5.0
1000.0,20.0,20.0,20.0,279.99,17.4,1.0,2.0,138.72,3.0
1600.0,65.0,6.0,48.0,129.9,18.16,1.0,5.0,136.99,3.0
150.0,20.0,20.0,20.0,129.9,18.16,1.0,1.0,155.23,1.0
750.0,26.0,14.0,26.0,195.0,0.0,1.0,1.0,32.67,5.0
90.0,15.0,11.0,12.0,49.9,18.23,1.0,3.0,162.14,5.0
8800.0,56.0,28.0,40.0,71.95,13.16,1.0,1.0,70.89,3.0
50.0,16.0,5.0,11.0,159.99,9.93,2.0,1.0,72.43,5.0
450.0,25.0,5.0,20.0,18.99,15.1,1.0,1.0,218.73,4.0
415.0,29.0,18.0,22.0,26.0,15.79,1.0,8.0,252.26,5.0
175.0,20.0,20.0,20.0,17.9,18.99,1.0,5.0,410.61,4.0
1700.0,52.0,8.0,10.0,57.49,11.15,2.0,1.0,16.04,5.0
100.0,19.0,3.0,11.0,169.9,16.82,1.0,10.0,244.15,4.0
1900.0,22.0,12.0,22.0,48.9,16.11,1.0,6.0,111.52,5.0
700.0,69.0,11.0,11.0,18.99,17.63,1.0,3.0,294.15,5.0
500.0,21.0,7.0,15.0,169.9,19.36,1.0,8.0,369.92,1.0
750.0,55.0,20.0,25.0,38.5,15.56,3.0,1.0,41.51,1.0
2650.0,40.0,25.0,25.0,38.5,15.56,2.0,1.0,37.46,5.0
199.0,19.0,18.0,15.0,179.0,16.13,1.0,4.0,43.27,1.0
1050.0,17.0,17.0,15.0,81.9,20.66,1.0,1.0,130.91,4.0
1150.0,27.0,6.0,18.0,12.9,7.51,1.0,1.0,73.15,5.0
800.0,41.0,3.0,32.0,189.99,13.23,1.0,3.0,296.71,5.0
900.0,25.0,7.0,12.0,74.9,12.86,1.0,1.0,96.16,4.0
400.0,25.0,15.0,23.0,74.9,12.86,1.0,1.0,163.24,5.0
700.0,24.0,24.0,16.0,74.9,12.86,1.0,1.0,51.44,2.0
16650.0,30.0,18.0,24.0,49.0,17.67,1.0,1.0,322.02,5.0
300.0,20.0,6.0,13.0,190.0,17.66,1.0,1.0,72.66,5.0
4017.0,38.0,35.0,42.0,190.0,17.66,1.0,1.0,62.01,4.0
1275.0,39.0,21.0,27.0,190.0,17.66,1.0,1.0,320.58,4.0
22150.0,76.0,46.0,38.0,1437.0,52.47,1.0,1.0,97.18,5.0
500.0,23.0,5.0,21.0,47.9,19.32,1.0,1.0,32.38,1.0
2250.0,16.0,19.0,24.0,94.9,13.22,1.0,3.0,339.48,1.0
2000.0,36.0,37.0,16.0,214.99,15.11,1.0,6.0,86.06,5.0
950.0,41.0,16.0,37.0,469.99,20.54,4.0,1.0,5.48,1.0
3000.0,69.0,11.0,11.0,290.0,10.38,1.0,1.0,37.8,5.0
500.0,25.0,15.0,25.0,139.0,54.72,1.0,1.0,37.13,4.0
200.0,36.0,2.0,28.0,12.0,18.23,1.0,10.0,293.76,5.0
200.0,16.0,6.0,20.0,65.0,24.94,1.0,1.0,37.77,4.0
150.0,16.0,4.0,11.0,53.4,17.62,1.0,3.0,107.1,5.0
300.0,18.0,2.0,12.0,53.4,17.62,2.0,1.0,8.51,5.0
800.0,100.0,5.0,20.0,53.4,17.62,1.0,1.0,240.6,5.0
450.0,19.0,13.0,17.0,53.4,17.62,1.0,8.0,80.21,1.0
60.0,23.0,15.0,19.0,53.4,17.62,1.0,2.0,711.57,1.0
400.0,16.0,25.0,25.0,12.88,18.23,1.0,7.0,75.79,5.0
300.0,25.0,12.0,20.0,166.99,8.43,1.0,2.0,59.8,5.0
150.0,16.0,14.0,11.0,139.85,7.33,1.0,4.0,46.22,5.0
13150.0,16.0,50.0,50.0,73.35,11.06,1.0,1.0,51.09,5.0
400.0,24.0,9.0,14.0,73.35,11.06,1.0,3.0,83.82,5.0
150.0,19.0,4.0,11.0,124.99,14.62,1.0,1.0,74.47,5.0
1000.0,35.0,15.0,25.0,32.9,15.79,1.0,2.0,51.79,3.0
150.0,16.0,2.0,20.0,89.9,15.7,1.0,1.0,56.93,4.0
150.0,25.0,7.0,16.0,56.0,18.49,1.0,2.0,85.49,5.0
12100.0,60.0,25.0,25.0,56.0,18.49,1.0,1.0,44.1,5.0
550.0,22.0,16.0,16.0,689.9,91.84,1.0,1.0,116.45,4.0
11867.0,26.0,29.0,34.0,119.9,17.97,1.0,1.0,42.47,5.0
2100.0,60.0,15.0,15.0,79.99,20.61,1.0,1.0,32.1,5.0
400.0,16.0,10.0,16.0,53.9,21.35,1.0,5.0,110.02,5.0
1300.0,30.0,30.0,30.0,22.99,11.15,1.0,3.0,239.5,5.0
400.0,23.0,2.0,16.0,159.9,13.02,1.0,1.0,182.95,3.0
250.0,20.0,6.0,14.0,49.0,14.1,1.0,8.0,81.14,5.0
14425.0,29.0,29.0,42.0,49.0,14.1,1.0,2.0,108.21,1.0
1325.0,48.0,21.0,29.0,10.9,8.72,1.0,1.0,69.9,1.0
1000.0,18.0,48.0,33.0,18.9,16.79,1.0,5.0,494.46,5.0
2525.0,68.0,9.0,36.0,85.9,38.15,1.0,2.0,36.7,1.0
325.0,19.0,15.0,17.0,199.0,17.64,1.0,2.0,65.35,1.0
375.0,16.0,14.0,14.0,32.9,15.1,1.0,1.0,55.85,5.0
200.0,16.0,3.0,15.0,85.0,15.7,1.0,15.0,392.94,4.0
1500.0,45.0,15.0,35.0,85.0,15.7,4.0,1.0,6.82,4.0
